PSTATABB,PNAME,LAT,LON,PLGENACL,PLGENAOL,PLGENAGS,PLGENANC,PLGENAHY,PLGENABM,PLGENAWI,PLGENASO,PLGENAGT,PLGENAOT
GA,Riverwood International Macon Mill,32.7714,-83.6281,0,"1,342","14,348",0,0,"480,506",0,0,0,0
GA,Roberts Road Power Plant,33.4878,-84.4406,,,,,,,,,,
GA,Robins,32.5792,-83.5822,0,"4,762","24,501",0,0,0,0,0,0,0
GA,Robins Air Force Base Solar,32.58508,-83.58699,,,,,,,,,,
GA,Rocky Mountain Hydroelectric Plant,34.355538,-85.303942,0,0,0,0,"-443,643",0,0,0,0,0
GA,Rumble Road Energy Center,32.975833,-83.846111,,,,,,,,,,
GA,Savannah River Mill,32.331274,-81.201496,"48,690","156,539","13,807",0,0,0,0,0,0,0
GA,Scherer,33.0606,-83.8075,"15,406,982","13,461",0,0,0,0,0,0,0,0
GA,Seminole,31.065112,-84.931702,0,0,0,0,0,0,0,"2,637",0,0
GA,Sewell Creek Energy,33.9486,-85.2769,0,0,"547,294",0,0,0,0,0,0,0
GA,Shepherd Center,33.8111,-84.3928,0,0,0,0,0,0,0,0,0,0
GA,Sibley Mill,33.487881,-81.99252,0,0,0,0,"9,560",0,0,0,0,0
GA,Simon Solar Farm LLC,33.678056,-83.675833,0,0,0,0,0,0,0,"45,509",0,0
GA,Sinclair Dam,33.1403,-83.2028,0,0,0,0,"131,506",0,0,0,0,0
GA,Smarr Energy Facility,32.9842,-83.8464,0,0,"234,699",0,0,0,0,0,0,0
GA,Snipesville,31.715814,-82.74946,,,,,,,,,,
GA,Solar Glynn,31.25,-81.433,0,0,0,0,0,0,0,"31,316",0,0
GA,South Columbus Water Resource Facility,32.4119,-84.9761,0,0,0,0,0,0,0,0,0,0
GA,South Georgia Medical Center,30.8625,-83.2894,0,0,0,0,0,0,0,0,0,0
GA,Sowega Power Project,31.3869,-84.08,0,"2,445","92,306",0,0,0,0,0,0,0
GA,SR Arlington I,31.402919,-84.836814,,,,,,,,,,
GA,SR Arlington II,31.415531,-84.830714,,,,,,,,,,
GA,SR Hazlehurst,31.810278,-82.575,0,0,0,0,0,0,0,"37,459",0,0
GA,SR Terrell,31.871387,-84.361952,,,,,,,,,,
GA,State Farm Support Center East,34.086,-84.245,0,67,0,0,0,0,0,0,0,0
GA,Stevens Creek,33.562644,-82.051242,0,0,0,0,"59,737",0,0,0,0,0
GA,Sun Trust Plaza,33.7625,-84.3872,0,64,0,0,0,0,0,0,0,0
GA,Superior Landfill Gas Recovery,32.0303,-81.2722,0,0,0,0,0,"44,176",0,0,0,0
GA,Talbot Energy Facility,32.5892,-84.6917,0,"14,120","492,347",0,0,0,0,0,0,0
GA,Tallassee Hydro Project,33.989153,-83.498448,0,0,0,0,"7,479",0,0,0,0,0
GA,Tallulah Falls,34.731332,-83.375475,0,0,0,0,"212,802",0,0,0,0,0
GA,Taylor,32.4522,-84.3872,0,0,0,0,0,"57,197",0,0,0,0
GA,Taylor County Solar,32.583056,-84.297222,0,0,0,0,0,0,0,"288,968",0,0
GA,Telfair Thompson,32.058559,-82.871786,,,,,,,,,,
GA,Tenaska Georgia Generating Station,33.3516,-84.9996,0,"25,375","66,852",0,0,0,0,0,0,0
GA,Terrora,34.7504,-83.4063,0,0,0,0,"53,376",0,0,0,0,0
GA,Thomas A. Smith Energy Facility,34.7094,-84.9175,0,0,"5,342,648",0,0,0,0,0,0,0
GA,Tri-County Solar Facility,33.308113,-83.389601,0,0,0,0,0,0,0,"1,869",0,0
GA,Troup RC50,32.895935,-84.849483,,,,,,,,,,
GA,Tugalo,34.7133,-83.3519,0,0,0,0,"155,624",0,0,0,0,0
GA,Twiggs Solar,32.604997,-83.491239,,,,,,,,,,
GA,Upson Rocky Creek Solar Plant,32.920833,-84.343056,0,0,0,0,0,0,0,999,0,0
GA,Valdosta,30.8,-83.2,,,,,,,,,,
GA,Valdosta,30.81012,-83.225958,0,0,0,0,0,0,0,"1,678",0,0
GA,Valdosta Prison,30.9,-83.3,0,0,0,0,0,0,0,"2,102",0,0
GA,Valdosta Water Treatment Plant,30.9136,-83.2529,0,0,0,0,0,0,0,0,0,0
GA,Vogtle,33.1427,-81.7625,0,0,0,"19,959,126",0,0,0,0,0,0
GA,W R Clayton Plant,33.819444,-83.694444,,,,,,,,,,
GA,Wallace Dam,33.3498,-83.1574,0,0,0,0,"30,122",0,0,0,0,0
GA,Walter F George,31.624501,-85.065237,0,0,0,0,"486,774",0,0,0,0,0
GA,Walton Bainbridge Power Facility,30.910985,-84.547304,0,"1,036",0,0,0,0,0,0,0,0
GA,Walton County Power,33.8148,-83.6954,0,0,"336,791",0,0,0,0,0,0,0
GA,Wansley (6052),33.41342,-85.032329,"2,795,602","-4,296",0,0,0,0,0,0,0,0
GA,Wansley (7946),33.4083,-85.0403,0,0,"2,084,949",0,0,0,0,0,0,0
GA,Wansley CC (55965),33.406385,-85.036988,0,0,"8,655,108",0,0,0,0,0,0,0
GA,Washington County Power,33.092239,-82.979992,0,0,"111,702",0,0,0,0,0,0,0
GA,Waynesboro Community Solar,33.170593,-81.823938,,,,,,,,,,
GA,West Point (GA),32.918674,-85.1887,0,0,0,0,"229,365",0,0,0,0,0
GA,"WestRock Southeast, LLC.",32.5036,-82.8443,0,0,"9,919",0,0,"100,291",0,0,0,"78,107"
GA,"White Oak Solar, LLC",33.036789,-82.111292,0,0,0,0,0,0,0,"150,597",0,0
GA,"White Pine Solar, LLC",32.506017,-84.256976,0,0,0,0,0,0,0,"191,856",0,0
GA,Wilkinson DeFore,32.879593,-83.320986,,,,,,,,,,
GA,Yates,33.4622,-84.8986,0,0,"1,177,991",0,0,0,0,0,0,0
GA,YKK USA Chestney,32.8061,-83.5456,0,0,0,0,0,0,0,0,0,0
GA,Yonah,34.681477,-83.342642,0,0,0,0,"77,143",0,0,0,0,0
HI,AES Hawaii,21.303419,-158.106528,"1,311,203","15,438",0,0,0,0,0,0,0,0
HI,AES LAWAI SOLAR,21.90823,-159.491974,0,0,0,0,0,0,0,0,0,0
HI,Aloha Solar Energy Fund 1 PK1,21.406944,-158.151389,0,0,0,0,0,0,0,"9,092",0,0
HI,Auwahi Wind Energy,20.596,-156.318,0,0,0,0,0,0,"89,025",0,0,-969
HI,"Biomass to Energy Facility, Kauai",21.965278,-159.460556,0,0,0,0,0,"50,976",0,0,0,0
HI,Campbell Industrial Park,21.3025,-158.101667,0,"12,747",0,0,0,"21,460",0,0,0,0
HI,Campbell Industrial Park BESS,21.3064,-158.105,0,0,0,0,0,0,0,0,0,-192
HI,CEIP Substation Distributed Generation,21.3278,-158.0964,,,,,,,,,,
HI,EE Waianae Solar Project,21.452002,-158.187888,0,0,0,0,0,0,0,"63,455",0,0
HI,Ewa Nui Substation DG,21.3756,-158.0478,,,,,,,,,,
HI,Gay Robinson,21.9178,-159.6294,0,0,0,0,"4,548",0,0,0,0,0
HI,H Power,21.300036,-158.098615,0,"3,037",0,0,0,"394,597",0,0,0,0
HI,Hale Kuawehi Solar,19.936688,-155.679299,,,,,,,,,,
HI,Hamakua Energy Plant,20.0939,-155.4711,0,"264,004",0,0,0,0,0,0,0,0
HI,Hana Substation,20.765833,-155.996111,0,49,0,0,0,0,0,0,0,0
HI,Hawaii Cogen,21.311667,-158.113889,0,"37,023",0,0,0,0,0,0,0,"55,722"
HI,Hawaiian Comm & Sugar Puunene Mill,20.867453,-156.453958,,,,,,,,,,
HI,Hawi Wind Farm,20.257252,-155.850382,0,0,0,0,0,0,"34,210",0,0,0
HI,Helemano Substation DG,21.5292,-158.0458,,,,,,,,,,
HI,HNL Emergency Power Facility,21.336389,-157.919444,0,0,0,0,0,604,0,0,0,0
HI,Honolulu,21.3068,-157.8819,,,,,,,,,,
HI,Hu Honua Bioenergy Facility,19.843504,-155.087069,,,,,,,,,,
HI,Iwilei Tank Farm DG,21.3169,-157.8764,,,,,,,,,,
HI,Kahe,21.356395,-158.128853,0,"2,446,469",0,0,0,0,0,0,0,0
HI,Kaheawa Pastures Wind Farm,20.81421,-156.551,0,0,0,0,0,0,"101,594",0,0,0
HI,Kaheawa Wind Power II LLC,20.79467,-156.536,0,0,0,0,0,0,"64,083",0,0,0
HI,Kaheka Hydro,20.8886,-156.3569,0,0,0,0,"3,599",0,0,0,0,0
HI,Kahuku Wind Power LLC,21.68097,-157.975,0,0,0,0,0,0,"74,842",0,0,0
HI,Kahului,20.896884,-156.462696,0,"154,114",0,0,0,0,0,0,0,0
HI,Kalaeloa Cogen Plant,21.302106,-158.096318,0,"1,280,515",0,0,0,0,0,0,0,0
HI,Kalaeloa Renewable Energy Park,21.328056,-158.04,0,0,0,0,0,0,0,"8,019",0,0
HI,Kalaeloa Solar Two,21.32,-158.086944,0,0,0,0,0,0,0,"10,437",0,0
HI,Kalaeoloa Pole Yard DG,21.3014,-158.0958,,,,,,,,,,
HI,Kalaheo Hydro,21.936075,-159.528581,0,0,0,0,"5,490",0,0,0,0,0
HI,Kamaoa Wind Farm,18.992222,-155.668056,,,,,,,,,,
HI,Kanoelehua,19.7052,-155.0625,0,720,0,0,0,0,0,0,0,0
HI,Kapaa Photovoltaic Project,22.080416,-159.331599,0,0,0,0,0,0,0,"1,614",0,0
HI,Kapaia Power Station,21.996451,-159.375803,0,"1,836",0,0,0,0,0,0,0,"190,427"
HI,Kapolei Solar Energy Park,21.321111,-158.1175,0,0,0,0,0,0,0,"1,780",0,0
HI,Kawailoa Solar,21.624,-158.055,,,,,,,,,,
HI,Kawailoa Wind,21.610278,-158.040833,0,0,0,0,0,0,"125,802",0,0,0
HI,Keahole,19.7317,-156.0283,0,"348,713",0,0,0,0,0,0,0,0
HI,Kihei Solar Farm,20.7937,-156.4339,0,0,0,0,0,0,0,"2,855",0,0
HI,KIUC Kapaia PV and BA Storage Project,21.997272,-159.379194,0,0,0,0,0,0,0,"22,102",0,0
HI,KRS I Anahola Solar,22.131667,-159.303056,0,0,0,0,0,0,0,"19,265",0,-352
HI,KRS II Koloa Solar,21.900833,-159.45,0,0,0,0,0,0,0,"18,497",0,0
HI,Ku'ia Solar,20.886013,-156.657889,0,0,0,0,0,0,0,"1,895",0,0
HI,Lalamilo Windfarm,20.023333,-155.746667,,,,,,,,,,
HI,Lanai Solar-Electric Plant,20.7667,-156.9233,0,0,0,0,0,0,0,"1,342",0,0
HI,Lanikuhana Solar LLC,21.4287,-158.02361,,,,,,,,,,
HI,Maalaea,20.80117,-156.492981,0,"676,161",0,0,0,0,0,0,0,0
HI,Mauka FIT One,21.679722,-157.984444,,,,,,,,,,
HI,Miki Basin,20.79,-156.9342,0,"28,731",0,0,0,0,0,0,0,0
HI,Mililani South Solar Farm,21.46,-157.9603,,,,,,,,,,
HI,Na Pua Makani Wind Project,21.666944,-157.97,,,,,,,,,,
HI,Paeahu Solar,20.685226,-156.41768,,,,,,,,,,
HI,Paia Hydroelectric Plant,20.8867,-156.3378,0,0,0,0,0,0,0,0,0,0
HI,Pakini Nui Wind Farm,18.9742,-155.6914,0,0,0,0,0,0,"112,378",0,0,0
HI,Palaau Power,21.106,-157.0647,0,"31,915",0,0,0,0,0,0,0,0
HI,Pearl City Peninsula Solar Park,21.375556,-157.968056,0,0,0,0,0,0,0,"1,705",0,0
HI,Port Allen (HI),21.899583,-159.585042,0,"108,824",0,0,0,0,0,0,0,0
HI,Port Allen Solar,21.901944,-159.581667,0,0,0,0,0,0,0,"11,696",0,0
HI,Puna,19.6316,-155.0313,0,"40,220",0,0,0,0,0,0,0,0
HI,Puna Geothermal Venture I,19.478976,-154.888362,0,0,0,0,0,0,0,0,"110,089",0
HI,Puueo,19.7264,-155.0908,0,0,0,0,"15,313",0,0,0,0,0
HI,Schofield Generating Station,21.4785,-158.0581,0,0,0,0,0,"31,231",0,0,0,0
HI,Shipman,19.7239,-155.069,,,,,,,,,,
HI,Tesoro Hawaii,21.303229,-158.091438,0,"153,479",0,0,0,0,0,0,0,0
HI,W H Hill,19.7041,-155.0607,0,"160,142",0,0,0,0,0,0,0,0
HI,Waiau,21.388997,-157.961518,0,"983,895",0,0,0,0,0,0,0,0
HI,Waiau Hydro,19.7203,-155.1189,0,0,0,0,"4,326",0,0,0,0,0
HI,Waihonu North Solar,21.470556,-158.013333,0,0,0,0,0,0,0,"8,117",0,0
HI,Waihonu South Solar,21.468889,-158.016389,0,0,0,0,0,0,0,"2,705",0,0
HI,Wailuku River Hydroelectric,19.712994,-155.14857,0,0,0,0,"42,430",0,0,0,0,0
HI,Waimea,20.0252,-155.6955,0,915,0,0,0,0,0,0,0,0
HI,Wainiha Hydro,22.196292,-159.556142,0,0,0,0,"20,814",0,0,0,0,0
HI,Waipio Solar,21.456,-157.982,,,,,,,,,,
HI,West Loch Solar One,21.340339,-158.015084,,,,,,,,,,
IA,Adair Wind Farm,41.4236,-94.665,0,0,0,0,0,0,"414,150",0,0,0
IA,Adams Wind,40.92,-94.671667,0,0,0,0,0,0,"459,960",0,0,0
IA,Agency GT,40.816736,-91.146667,,,,,,,,,,
IA,AgriReNew,41.691944,-90.866389,0,0,0,0,0,"6,057",0,0,0,0
IA,Algona,43.0733,-94.2392,0,108,1,0,0,0,0,0,0,0
IA,Allendorf,43.4,-95.6333,0,0,0,0,0,0,"3,475",0,0,0
IA,Alliant SBD 8501 Aegon LI,42.02425,-91.70405,0,0,0,0,0,0,0,0,0,0
IA,Alliant SBD 8601 Quad Graphics,41.7958,-92.0592,0,0,0,0,0,0,0,0,0,0
IA,Alliant SBD 8602 Marion Sub,42.0289,-91.5975,0,21,0,0,0,0,0,0,0,0
IA,Alliant SBD 8603 Donnelley,42.025,-93.441666,,,,,,,,,,
IA,Alliant SBD 9106 Rockwell CR,42.0356,-91.6458,0,225,0,0,0,0,0,0,0,0
IA,Alliant SBD 9107 JBS USA,42.056,-92.8971,0,53,0,0,0,0,0,0,0,0
IA,Alliant SBD 9201 Norplex,43.0906,-91.5542,0,109,0,0,0,0,0,0,0,0
IA,Alliant SBD 9203 Profol,41.935,-91.6361,0,222,0,0,0,0,0,0,0,0
IA,Alliant SBD 9205 A Y McDonald,42.490556,-90.745,0,15,0,0,0,0,0,0,0,0
IA,Alliant SBD 9206 Donaldson,43.3744,-92.1331,0,6,0,0,0,0,0,0,0,0
IA,Alliant SBD 9301 Prairie Farms,42.53,-90.6847,0,59,0,0,0,0,0,0,0,0
IA,Alliant SBD 9302 Aegon NP,42.0264,-91.7042,0,2,0,0,0,0,0,0,0,0
IA,Alliant SBD 9402 Climax,40.58415,-91.42453,,,,,,,,,,
IA,Alliant SBD 9403 Aegon DC,41.9167,-91.6542,0,18,0,0,0,0,0,0,0,0
IA,Alliant SBD 9502 Eaton,42.83815,-93.60325,0,95,0,0,0,0,0,0,0,0
IA,Alliant SBD 9702 Cedar Graphics,42.041667,-91.675,,,,,,,,,,
IA,Alliant SBD 9801 Aegon Martha's Way,42.0453,-91.6969,,,,,,,,,,
IA,Alliant SBD 9901 Wells Fargo,41.9244,-91.63852,0,1,0,0,0,0,0,0,0,0
IA,Alliant SBD0201 Ingredion,41.97007,-91.66623,0,28,0,0,0,0,0,0,0,0
IA,Alliant SBG 9802 Toyota,42.02771,-91.7111,0,0,8,0,0,0,0,0,0,0
IA,Alta Municipal Utilities,42.6736,-95.3026,0,9,0,0,0,0,0,0,0,0
IA,Amana Society Service Company,41.79323,-91.89179,0,"2,693",0,0,0,0,0,0,0,0
IA,Ames,42.0258,-93.6089,0,0,"169,806",0,0,"16,258",0,0,0,0
IA,Ames Diesel Generating Station,42.013319,-93.575416,,,,,,,,,,
IA,"Anchor Wind, LLC",41.850833,-91.234167,0,0,0,0,0,0,"12,039",0,0,0
IA,Anderson Erickson,41.6014,-93.5765,0,8,0,0,0,0,0,0,0,0
IA,Anita,41.444224,-94.766474,0,58,0,0,0,0,0,0,0,0
IA,Arbor Hill II,41.301636,-94.442471,,,,,,,,,,
IA,Arbor Hill Wind Farm,41.404231,-94.261358,0,0,0,0,0,0,"55,104",0,0,0
IA,Archer Daniels Midland Cedar Rapids,41.9221,-91.6875,"731,764",0,"284,947",0,0,0,0,0,0,0
IA,Archer Daniels Midland Clinton,41.8206,-90.2097,"738,592",0,0,0,0,"34,664",0,0,0,0
IA,Archer Daniels Midland Des Moines,41.624438,-93.584515,"26,492",0,0,0,0,0,0,0,0,0
IA,Atlantic,41.409,-95,0,8,134,0,0,0,0,0,0,0
IA,August Wind Farm,40.764914,-94.475628,0,0,0,0,0,0,"7,021",0,0,0
IA,Bancroft,43.292628,-94.217075,,,,,,,,,,
IA,Barton Windpower LLC,43.393,-93.091,0,0,0,0,0,0,"373,953",0,0,0
IA,Beaver Creek II Wind,42.104562,-94.148925,0,0,0,0,0,0,"164,165",0,0,0
IA,Beaver Creek Wind,42.106964,-94.164636,0,0,0,0,0,0,"647,988",0,0,0
IA,Bellevue,42.25,-90.4167,0,950,0,0,0,0,0,0,0,0
IA,Birch,40.767636,-94.474375,0,0,0,0,0,0,"6,774",0,0,0
IA,Bloomfield,40.7031,-92.4253,0,63,68,0,0,0,0,0,0,0
IA,Bloomfield Municipal Utilities Solar,40.75,-92.45,,,,,,,,,,
IA,Brooklyn,41.7278,-92.4479,0,4,0,0,0,0,0,0,0,0
IA,Brooklyn City North Plant,41.7394,-92.4394,0,5,0,0,0,0,0,0,0,0
IA,Buffalo Center Wind LLC,43.385833,-92.759444,0,0,0,0,0,0,"5,455",0,0,0
IA,Bulldog,41.2258,-94.4406,0,0,0,0,0,0,"5,677",0,0,0
IA,Burlington (IA),40.7412,-91.116667,"1,186,358",0,"6,355",0,0,0,0,0,0,0
IA,Cargill Corn Milling Division,41.1386,-92.6467,0,0,"78,383",0,0,0,0,0,0,0
IA,Carroll Area Wind Farm,41.94143,-94.8861,0,0,0,0,0,0,"76,961",0,0,0
IA,Carroll Wind Farm,42.1622,-94.93,0,0,0,0,0,0,"434,528",0,0,0
IA,Cascade,42.29821,-91.011974,0,10,5,0,0,0,0,0,0,0
IA,Cedar Falls Solar Farm,42.481409,-92.458184,0,0,0,0,0,0,0,"2,552",0,0
IA,Centerville,40.7478,-92.873056,,,,,,,,,,
IA,Century,42.5644,-93.6369,0,0,0,0,0,0,"529,756",0,0,0
IA,Charles City Wind Farm,43.0003,-92.62,0,0,0,0,0,0,"206,113",0,0,0
IA,Coggon,42.280827,-91.532705,0,33,0,0,0,0,0,0,0,0
IA,Coon Rapids II,41.871043,-94.680777,0,71,0,0,0,0,0,0,0,0
IA,Coralville GT,41.671877,-91.563999,0,0,271,0,0,0,0,0,0,0
IA,Corning,40.9871,-94.7352,0,21,0,0,0,0,0,0,0,0
IA,Crane Creek Wind Energy Center,43.397778,-92.473611,0,0,0,0,0,0,"260,605",0,0,0
IA,Crosswind Energy Project,43.0475,-94.9228,0,0,0,0,0,0,"62,250",0,0,0
IA,Crystal Lake 3 LLC,43.3192,-93.8836,0,0,0,0,0,0,"202,870",0,0,0
IA,Cumberland Rose,41.226944,-94.434722,0,0,0,0,0,0,"5,659",0,0,0
IA,Davenport Water Pollution Control Plant,41.4928,-90.6275,0,0,554,0,0,"7,495",0,0,0,0
IA,Dayton (IA),42.260162,-94.069243,0,6,0,0,0,0,0,0,0,0
IA,Dayton Avenue Substation,42.0272,-93.5828,0,43,0,0,0,0,0,0,0,0
IA,Des Moines Wastewater Reclamation Fac,41.573415,-93.557743,0,0,32,0,0,"14,287",0,0,0,0
IA,Dike City Power Plant,42.4622,-92.6264,0,8,0,0,0,0,0,0,0,0
IA,Duane Arnold Energy Center,42.1011,-91.7781,0,0,0,"4,895,399",0,0,0,0,0,0
IA,Dubuque,42.5031,-90.658611,,,,,,,,,,
IA,Durant,41.59976,-90.91195,0,38,0,0,0,0,0,0,0,0
IA,Earl F Wisdom,43.1606,-95.2569,0,10,"21,892",0,0,0,0,0,0,0
IA,Earlville,42.4942,-91.2725,0,42,0,0,0,0,0,0,0,0
IA,Eastern Iowa Solar,41.596959,-91.036295,0,0,0,0,0,0,0,"2,994",0,0
IA,Eclipse Wind Farm,41.554651,-94.685004,0,0,0,0,0,0,"638,893",0,0,0
IA,Electrifarm,42.4407,-92.4205,0,0,"5,538",0,0,0,0,0,0,0
IA,Elk Wind Farm,42.583889,-91.370833,0,0,0,0,0,0,"129,660",0,0,0
IA,Emery Station,43.094,-93.292222,0,0,"2,447,344",0,0,0,0,0,0,0
IA,English Farms,41.57,-92.40718,,,,,,,,,,
IA,Estherville,43.4028,-94.8433,0,43,0,0,0,0,0,0,0,0
IA,Exira Station,41.514365,-94.919729,0,547,"83,751",0,0,0,0,0,0,0
IA,Fair Station,41.4569,-90.8233,,,,,,,,,,
IA,Farmers Electric Cooperative - Kalona,41.566688,-91.736663,,,,,,,,,,
IA,Flying Cloud Power Partners LLC,43.3897,-95.2997,0,0,0,0,0,0,"121,051",0,0,0
IA,Fontanelle,41.338889,-94.57,0,0,0,0,0,0,"4,704",0,0,0
IA,Forest City Light Plant,43.263235,-93.635383,0,250,0,0,0,0,0,0,0,0
IA,Forest City Solar,43.276,-93.629,,,,,,,,,,
IA,FPL Energy Crystal Lake Wind II LLC,43.273731,-93.800002,0,0,0,0,0,0,"516,717",0,0,0
IA,FPL Energy Crystal Lake Wind LLC,43.2125,-93.8311,0,0,0,0,0,0,"460,003",0,0,0
IA,FPL Energy Story Wind LLC,42.1044,-93.2722,0,0,0,0,0,0,"447,367",0,0,0
IA,Franklin County Wind Farm,42.606737,-93.336453,0,0,0,0,0,0,"306,849",0,0,0
IA,Garden Wind LLC,42.224436,-93.373625,0,0,0,0,0,0,"515,702",0,0,0
IA,Gas Turbine (IA),42.512,-92.476,0,0,-410,0,0,0,0,0,0,0
IA,George Neal North,42.299794,-96.361707,"2,263,982",0,"13,979",0,0,0,0,0,0,0
IA,George Neal South,42.3006,-96.3617,"3,070,909","19,684",0,0,0,0,0,0,0,0
IA,Gilliam South,41.496111,-94.327222,0,10,0,0,0,0,0,0,0,0
IA,Glaciers Edge Wind Project,42.862,-95.772,,,,,,,,,,
IA,Golden Plains,43.430639,-94.016407,,,,,,,,,,
IA,"Golden Renewable Energy, LLC",43.115868,-93.22703,0,0,"6,958",0,0,0,0,0,0,0
IA,Gowrie,42.282807,-94.288965,0,4,0,0,0,0,0,0,0,0
IA,Graettinger,43.2397,-94.7498,0,43,0,0,0,0,0,0,0,0
IA,Grand Junction,42.0296,-94.3699,0,12,0,0,0,0,0,0,0,0
IA,Greater Des Moines Energy Center,41.5563,-93.5283,0,0,"638,948",0,0,0,0,0,0,0
IA,Green Energy Machine,41.373,-94.754,0,0,0,0,0,0,"6,781",0,0,0
IA,Greenfield,41.303889,-94.460556,0,9,0,0,0,0,0,0,0,0
IA,Greenfield Wind,41.29,-94.485,0,0,0,0,0,0,"5,622",0,0,0
IA,Grinnell,41.7529,-92.748889,,,,,,,,,,
IA,Grundy Center City Light Plant,42.363094,-92.772322,0,98,0,0,0,0,0,0,0,0
IA,Hancock County Wind Energy Center,43.052758,-93.629956,0,0,0,0,0,0,"232,448",0,0,0
IA,Hardin Hilltop Wind LLC,42.0822,-94.365,0,0,0,0,0,0,"40,901",0,0,0
IA,Harlan,41.644542,-95.315283,0,0,0,0,0,0,0,0,0,0
IA,Hawkeye Power Partners LLC,43.047222,-93.4775,0,0,0,0,0,0,"78,079",0,0,0
IA,Hawkeye Wind Farm,42.948889,-92.062222,0,0,0,0,0,0,"127,364",0,0,0
IA,"Heartland Divide Wind Project, LLC",41.71138,-94.80199,0,0,0,0,0,0,"6,136",0,0,0
IA,Highland Wind Project (IA),43.080278,-95.656111,0,0,0,0,0,0,"1,545,240",0,0,0
IA,Hopkinton,42.343542,-91.2471,0,19,0,0,0,0,0,0,0,0
IA,Ida Grove II,42.326854,-95.458818,,,,,,,,,,
IA,Ida Grove Wind,42.355721,-95.42038,0,0,0,0,0,0,"1,129,072",0,0,0
IA,Indianola,41.359491,-93.563268,0,47,0,0,0,0,0,0,0,0
IA,Intrepid,42.5539,-95.3283,0,0,0,0,0,0,"488,239",0,0,0
IA,Iowa Distributed Wind Generation Project,43.034722,-94.140556,0,0,0,0,0,0,"4,068",0,0,0
IA,Iowa Hydro LLC,42.069987,-90.697657,0,0,0,0,"6,594",0,0,0,0,0
IA,Iowa Lakes Community College Wind Farm,43.385347,-94.815655,0,0,0,0,0,0,"3,430",0,0,0
IA,Iowa Lakes Superior Wind Farm,43.445,-94.980278,0,0,0,0,0,0,"36,106",0,0,0
IA,Iowa State University,42.0275,-93.6394,"56,656",1,"51,826",0,0,0,0,0,0,0
IA,Ivester Wind Farm,42.33327,-92.946436,0,0,0,0,0,0,"9,579",0,0,0
IA,John Deere Dubuque Works,42.5734,-90.6926,0,27,0,0,0,0,0,0,0,0
IA,Junction Hilltop Wind Farm,42.098889,-94.269167,0,0,0,0,0,0,"22,028",0,0,0
IA,Keokuk,40.3965,-91.3719,0,0,0,0,"910,693",0,0,0,0,0
IA,Kirkwood Wind Turbine,41.916558,-91.650897,0,0,0,0,0,0,"3,023",0,0,0
IA,Knoxville Battery Energy Storage,41.315962,-93.060973,0,0,0,0,0,0,0,0,0,0
IA,Knoxville Industrial,41.315962,-93.060973,0,69,0,0,0,0,0,0,0,0
IA,Kossuth,42.994681,-94.128733,,,,,,,,,,
IA,La Porte,42.3159,-92.1928,0,76,0,0,0,0,0,0,0,0
IA,Lake Mills,43.4172,-93.5322,0,86,2,0,0,0,0,0,0,0
IA,Lake Mills Gas Recovery,43.3864,-93.5589,0,0,0,0,0,"20,715",0,0,0,0
IA,Lake Park,43.4301,-95.3153,0,54,0,0,0,0,0,0,0,0
IA,Lakota Wind Wind Farm,43.3839,-94.1475,0,0,0,0,0,0,"34,364",0,0,0
IA,Lamoni Municipal Utilities,40.622,-93.9326,0,69,0,0,0,0,0,0,0,0
IA,Lansing,43.3359,-91.1675,"881,954","1,197",0,0,0,0,0,0,0,0
IA,Laurel Wind Farm,41.883333,-92.933333,0,0,0,0,0,0,"334,862",0,0,0
IA,Laurens,42.8486,-94.8506,0,98,0,0,0,0,0,0,0,0
IA,Lenox,40.88,-94.5589,0,60,0,0,0,0,0,0,0,0
IA,Leonardo Wind 1 LLC,42.498056,-93.367778,0,0,0,0,0,0,"6,565",0,0,0
IA,Lime Creek,43.2481,-93.205,0,"1,845",0,0,0,0,0,0,0,0
IA,Lost Lakes Wind Farm LLC,43.3456,-95.3233,0,0,0,0,0,0,"313,415",0,0,0
IA,Louisa,41.3181,-91.0931,"4,860,241",4,"18,754",0,0,0,0,0,0,0
IA,Lundgren Wind Project,42.334722,-94.170833,0,0,0,0,0,0,"795,965",0,0,0
IA,Luther College Wind Project,43.326944,-91.810833,0,0,0,0,0,0,"3,115",0,0,0
IA,Macksburg Wind Project,41.209167,-94.103611,0,0,0,0,0,0,"340,762",0,0,0
IA,Manning,41.9067,-95.0347,0,-92,0,0,0,0,0,0,0,0
IA,Maquoketa 1,42.035556,-90.665,0,-527,-83,0,0,0,0,0,0,0
IA,Maquoketa 2,42.07,-90.66,0,-230,0,0,0,0,0,0,0,0
IA,Marshalltown CTs,42.0474,-92.859444,0,0,"30,809",0,0,0,0,0,0,0
IA,Marshalltown Generating Station,42.043333,-92.872778,0,0,"3,028,825",0,0,0,0,0,0,0
IA,McGregor,43.023733,-91.174927,0,8,0,0,0,0,0,0,0,0
IA,Meadow Ridge,41.39,-94.445833,0,0,0,0,0,0,"4,803",0,0,0
IA,Merl Parr,43.0563,-92.6932,0,0,106,0,0,0,0,0,0,0
IA,Metro Methane Recovery Facility,41.598889,-93.355,0,0,0,0,0,"90,330",0,0,0,0
IA,Michelangelo Wind 1 LLC,41.881,-93.623056,0,0,0,0,0,0,"5,184",0,0,0
